#year,doy,tair,rain,tsoil,tam,tpm,tmin,tmax,tday,vpd_am,vpd_pm,co2,ndep,nfix,wind,pres,wind_am,wind_pm,par_am,par_pm
2019,144,14.460625,0.4,14.460625,12.1551388888889,21.4679166666667,8.36,23.75,16.6510344827586,0.106651424267735,1.12356061840271,400,0,0,0.209753472222222,101,0.207222222222222,0.628875,2.13633380743982,2.10593356673961
2019,145,14.4036666666667,0,14.4036666666667,12.1680138888889,23.8658333333333,5.516,25.98,17.6906457142857,0.44401103669167,1.92144573045989,400,0,0,0.307322916666667,101,0.296652777777778,0.896583333333333,2.54153094091904,2.55783538293217
2019,146,14.2175798611111,0,14.2175798611111,14.0223611111111,21.3206944444444,7.635,22.9,17.3825,0.580313926922424,1.70640576580732,400,0,0,1.07866666666667,101,0.550680555555556,3.37555555555556,1.88019072210066,2.58774328227571
2019,147,11.7321736111111,0,11.7321736111111,13.5196666666667,14.2119444444444,3.973,19.98,13.9091226993865,0.865814940219742,0.939868013310576,400,0,0,2.61321527777778,101,2.01613888888889,5.57551388888889,2.5590618380744,2.29457192560175
2019,148,12.1652604166667,0,12.1652604166667,10.6816666666667,16.6194444444444,3.473,18.79,13.8502422360248,0.684312113286678,1.19384729014021,400,0,0,1.75245833333333,101,0.976388888888889,3.68711111111111,2.49995573304158,2.51448223194748
2019,149,15.3241666666667,0,15.3241666666667,16.5620833333333,17.8784722222222,10.14,19,16.4206965174129,1.03948649630806,1.29972608955847,400,0,0,2.85655555555556,101,2.96480555555556,4.39563888888889,2.26656695842451,2.45327264770241
2019,150,10.3580972222222,0,10.3580972222222,9.94547222222222,15.5159722222222,1.952,17.35,13.0758582089552,0.695634640356746,1.25196736874799,400,0,0,1.24441319444444,101,0.825972222222222,2.65923611111111,2.47267903719912,2.48943597374179
2019,151,9.24536111111111,0,9.24536111111111,7.01533333333333,18.6525,-1.26,20.78,13.3297092198582,0.40183406151005,1.32577721640062,400,0,0,0.170979166666667,101,0.01,0.650625,2.46669439824945,2.48757006564551
2019,152,11.9065347222222,0,11.9065347222222,11.1467222222222,18.3179166666667,4.447,20.05,15.0573566433566,0.448184500313261,0.943256284017746,400,0,0,0.323350694444444,101,0.465791666666667,0.808444444444444,2.07320297592998,1.76358407002188
2019,153,11.1152569444444,0,11.1152569444444,9.48430555555556,18.2395833333333,3.757,19.86,14.1847957746479,0.217001554023454,0.761037331553607,400,0,0,0.00102777777777778,101,0.00318055555555556,0.01,1.48678319474836,1.93741004376368
2019,154,11.6720833333333,0,11.6720833333333,12.9068055555556,15.5572222222222,4.141,18.43,14.5399248120301,0.339535368485284,1.01732104676649,400,0,0,0.6828125,101,0.193166666666667,2.33772222222222,1.60720102844639,1.93153824945295
2019,155,11.3018923611111,17.4,11.3018923611111,10.5761111111111,14.5195833333333,4.665,15.8,12.8294285714286,0.340639225519462,0.792751763274842,400,0,0,3.01720833333333,101,2.99845833333333,4.32394444444444,1.39392269146608,1.54440964989059
2019,156,12.2914236111111,2,12.2914236111111,11.9031944444444,15.21875,8.32,16.52,13.4947619047619,0.441464156857491,0.738075900795618,400,0,0,1.38548263888889,101,2.05494444444444,0.733402777777778,1.06161584245077,1.48234266958424
2019,157,8.90138194444445,0,8.90138194444445,6.03102777777778,16.3963888888889,0.592,18.65,11.6499489051095,0.179468053111844,1.03298997770087,400,0,0,0.00232986111111111,101,0.00765277777777778,0.01,2.33710096280087,2.38850435448578
2019,158,11.3015034722222,0,11.3015034722222,10.0881805555556,16.4516666666667,4.222,17.55,13.7376300578035,0.273190971940302,0.565063111582148,400,0,0,0.000472222222222222,101,0.01,0.01,1.66656827133479,1.02202030634573
2019,159,11.2231597222222,0.2,11.2231597222222,10.65,12.6890277777778,8.7,13.35,11.7514634146341,0.051,0.0511312671372189,400,0,0,0.00891319444444444,101,0.01,0.0328472222222222,0.552402800875273,0.557309606126915
2019,160,12.5475763888889,0.2,12.5475763888889,9.410375,18.7573611111111,6.186,20.73,13.9953040935673,0.0721899349817344,0.838668363825482,400,0,0,0.06275,101,0.001625,0.249375,2.0283470678337,2.26485032822757
2019,161,14.0170868055556,0,14.0170868055556,11.1021111111111,21.9336111111111,5.411,23.31,16.4039786096257,0.231577568632846,1.35109459403151,400,0,0,0.337083333333333,101,0.024,1.26848611111111,2.30145925601751,1.8984997155361
2019,162,13.8130104166667,0,13.8130104166667,12.3098194444444,21.5973611111111,6.364,23.58,16.8082732919255,0.281942990571545,1.20443824760213,400,0,0,0.0983090277777778,101,0.00833333333333333,0.375777777777778,2.33307203501094,2.38806814004376
2019,163,12.3936111111111,0,12.3936111111111,10.2261805555556,19.0127777777778,4.917,22.61,14.646,0.163499860087446,0.671816382750372,400,0,0,0.0318263888888889,101,0.0134861111111111,0.110638888888889,2.29310185995624,1.68448332603939
2019,164,16.7352777777778,0,16.7352777777778,16.1876388888889,20.5668055555556,11.05,23.04,17.2083404255319,0.60168710273905,1.09689343826305,400,0,0,0.394795138888889,101,0.0765833333333333,1.32475,1.24399811816193,1.00753562363238
2019,165,10.9947326388889,0,10.9947326388889,9.76968055555556,17.4552777777778,3.52,19.46,13.8728675496689,0.355319372714626,1.06464645702987,400,0,0,0.0752083333333333,101,0.01,0.150472222222222,1.96999463894967,2.23367750547046
2019,166,9.71188888888889,0,9.71188888888889,7.831,17.1204166666667,1.399,19.08,12.6609814814815,0.285475281623211,1.08375400696721,400,0,0,0.101902777777778,101,0.00270833333333333,0.376777777777778,2.28868969365427,2.41841094091904
2019,167,12.3847569444444,2.2,12.3847569444444,12.1983333333333,14.2988888888889,9.96,15.13,12.7848095238095,0.0621067511342778,0.188725379889551,400,0,0,0.624444444444444,101,0.358069444444444,1.05718055555556,0.758157308533917,0.883727133479212
2019,168,13.7977777777778,1.2,13.7977777777778,14.5406944444444,15.3576388888889,10.93,17.86,14.1094142259414,0.51813573239638,0.348177827718792,400,0,0,1.12014583333333,101,2.30408333333333,0.948930555555556,1.50110835886214,0.998177658643326
2019,169,12.9909479166667,1.6,12.9909479166667,12.8515277777778,16.7018055555556,7.506,19.3,13.8083925233645,0.186531364533209,0.402019907955448,400,0,0,0.134350694444444,101,0.246583333333333,0.15325,1.39271396061269,1.24654995623632
2019,170,8.93164583333333,0.2,8.93164583333333,8.01495833333333,15.0344444444444,2.296,16.6,11.8120780141844,0.270403210950541,1.0082541515929,400,0,0,0.285631944444444,101,0.303527777777778,0.820569444444444,2.37154280087527,2.38167873085339
2019,171,7.31854513888889,0,7.31854513888889,6.91395833333333,13.115,0.861,14.43,10.3527941176471,0.218296739341291,0.614279943903634,400,0,0,0.0946666666666667,101,0.158083333333333,0.214069444444444,1.78212105032823,1.38278238512035
2019,172,7.649625,0,7.649625,7.04944444444444,13.3515,0.993,14.81,10.5589855072464,0.344224949327328,0.883438296878281,400,0,0,0.52984375,101,0.76575,1.32805555555556,2.21784433260394,2.33863135667396
2019,173,9.36957986111111,0,9.36957986111111,10.5554444444444,14.2701388888889,1.434,15.65,12.5027724137931,0.563993228591581,0.771614440015024,400,0,0,1.02965277777778,101,2.05133333333333,1.30120833333333,2.17709442013129,1.57177450765864
2019,174,10.0959618055556,4.4,10.0959618055556,9.76768055555556,14.4611111111111,2.376,15.88,12.3711684210526,0.424325091526581,0.703383615146107,400,0,0,1.36507291666667,101,1.86170833333333,2.02522222222222,2.14101544857768,1.90525260393873
2019,175,12.0534375,7.4,12.0534375,12.1395833333333,15.1847222222222,9.21,17.39,12.7290909090909,0.23685446714749,0.471720091490181,400,0,0,0.994597222222222,101,0.54225,1.73326388888889,1.26933912472648,1.42247566739606
2019,176,13.9225347222222,2.4,13.9225347222222,13.8040277777778,16.6825,9.93,17.99,14.2733050847458,0.269002347169942,0.573294619948185,400,0,0,0.755253472222222,101,0.906972222222222,0.840791666666667,1.98937083150985,1.29250188183807
2019,177,13.4113888888889,1.8,13.4113888888889,13.0756944444444,15.97375,10.19,18.2,13.534496124031,0.159614865999705,0.488287863183171,400,0,0,0.420743055555556,101,0.406069444444444,1.17043055555556,0.974861684901532,1.64041056892779
2019,178,12.3541145833333,0.2,12.3541145833333,11.7638055555556,17.1730555555556,7.578,19.11,13.1303394495413,0.155780210858171,0.596747911689747,400,0,0,0.183944444444444,101,0.174625,0.542388888888889,2.15217728665208,1.84033555798687
2019,179,11.5361805555556,0,11.5361805555556,10.5745833333333,18.4704166666667,5.869,20.48,14.2370299401198,0.112954404495039,0.769918639927488,400,0,0,0.3495,101,0.0925416666666667,1.29666666666667,2.10912768052516,2.40261827133479
2019,180,11.15859375,0.2,11.15859375,6.77476388888889,18.3206944444444,4.078,21.47,13.1310648648649,0.051,0.91513780190641,400,0,0,0.435138888888889,101,0.0349166666666667,1.38344444444444,1.32157634573304,2.36602857768053
2019,181,12.0624652777778,0,12.0624652777778,12.2912638888889,16.2544444444444,3.591,17.71,13.5383106796116,0.635810771438914,1.0668513904273,400,0,0,1.25440625,101,1.26179166666667,2.36941666666667,2.23431643326039,2.25735774617068
2019,182,7.53126041666667,0,7.53126041666667,5.20538888888889,14.8251388888889,-0.326,17.07,10.5003571428571,0.218381044003128,0.828884044941649,400,0,0,0.187038194444444,101,0.230611111111111,0.484472222222222,2.07945485776805,2.26016967177243
2019,183,7.50296527777778,0,7.50296527777778,5.28656944444444,15.8695833333333,0.019,18.74,11.0615,0.141088036898548,0.946377357710698,400,0,0,0.0933090277777778,101,0.0712361111111111,0.299666666666667,1.82627940919037,2.28045754923414
2019,184,9.43335069444444,0,9.43335069444444,4.96397222222222,17.3715277777778,-0.308,19.69,12.6955396039604,0.155507559705609,0.682807354324414,400,0,0,0.18290625,101,0.00925,0.658652777777778,1.36755190371991,1.81661743982495
2019,185,12.8554513888889,5,12.8554513888889,12.5256944444444,14.7952777777778,9.28,16.06,13.104,0.111766257267413,0.177618225364587,400,0,0,0.769888888888889,101,0.816055555555556,1.21488888888889,0.939775404814004,0.926713719912472
2019,186,13.5313888888889,8.2,13.5313888888889,14.2155555555556,15.6586111111111,9.73,16.89,13.8090688259109,0.0901767605882378,0.199723954614202,400,0,0,0.168149305555556,101,0.290611111111111,0.266555555555556,1.60517100656455,1.26754378555799
2019,187,12.8632638888889,2.8,12.8632638888889,11.7879166666667,17.0856944444444,9.11,18.8,13.1108163265306,0.051,0.593730576763567,400,0,0,0.185989583333333,101,0.0349583333333333,0.622194444444444,1.82962884026258,2.49227238512035
2019,188,12.0783680555556,0.4,12.0783680555556,11.2611111111111,14.8994444444444,8.89,17.57,12.2999173553719,0.051,0.265287048686784,400,0,0,0.0216145833333333,101,0.0267777777777778,0.0356805555555556,0.896103216630197,1.90746013129103
2019,189,13.1477777777778,0.8,13.1477777777778,12.7391666666667,18.0794444444444,9.19,19.85,13.6534272300469,0.138323006851392,0.565899018059623,400,0,0,0.249003472222222,101,0.142555555555556,0.578347222222222,1.7063206345733,1.30785669584245
2019,190,10.0045625,0.2,10.0045625,8.50844444444444,15.95625,2.767,17.81,10.5221637168142,0.238211253198198,0.820311913643936,400,0,0,0.325138888888889,101,0.311736111111111,0.840958333333333,2.33238984682713,2.5317932166302
2019,191,9.60140625,0.2,9.60140625,7.83140277777778,15.8672222222222,1.24,17.24,10.4641777777778,0.308061982813904,0.966458091539319,400,0,0,0.770954861111111,101,0.343208333333333,1.68468055555556,2.33664210065646,2.47804588621444
2019,192,14.7381493055556,0,14.7381493055556,15.9283333333333,17.7534722222222,7.289,19.27,16.4046734693878,1.01331884921661,1.4500872098461,400,0,0,3.03201736111111,101,3.11588888888889,4.236125,2.31827284463895,2.54463557986871
2019,193,15.615,0,15.615,14.3620833333333,18.4886111111111,9.31,20.08,16.0755483870968,0.788212480011458,1.22596304647929,400,0,0,2.31554861111111,101,2.29483333333333,3.96893055555556,2.34756754923414,2.27546698030635
2019,194,13.4406944444444,0,13.4406944444444,13.4918055555556,14.1473611111111,8.24,16.65,12.9249504950495,0.903120626099706,1.06239160531898,400,0,0,2.91788541666667,101,4.031625,3.94734722222222,2.26085402625821,2.61972840262582
2019,195,9.83638194444444,0,9.83638194444444,7.79220833333333,14.5797222222222,0.47,16.93,11.137963800905,0.522939008132277,1.02088384131289,400,0,0,1.67191666666667,101,0.853416666666667,3.63705555555556,2.34774964989059,2.59449485776805
2019,196,12.7914027777778,0,12.7914027777778,13.9805555555556,16.5718055555556,5.88,18.15,14.0000476190476,0.900391178022244,1.26023619389068,400,0,0,1.63120138888889,101,2.08622222222222,2.60240277777778,2.37093676148797,2.63175315098468
2019,197,9.60051388888889,0,9.60051388888889,7.437375,18.6366666666667,-0.127,21.1,13.5179419354839,0.34941749020843,1.3564835655969,400,0,0,0.800395833333333,101,0.0789861111111111,2.39313888888889,2.41411864332604,2.67051308533917
2019,198,10.28575,0,10.28575,7.658125,17.9729166666667,0.206,20.29,13.367686746988,0.335069325277234,1.23682034770533,400,0,0,1.28764930555556,101,0.522027777777778,2.31163888888889,2.44510312910284,2.69551733041575
2019,199,11.6437048611111,0,11.6437048611111,10.4325277777778,18.5547222222222,2.782,20.18,14.8497847222222,0.547579867321077,1.44106810553363,400,0,0,0.710840277777778,101,0.553638888888889,1.31519444444444,2.45089404814004,2.71227807439825
2019,200,8.47145486111111,0,8.47145486111111,7.12315277777778,18.0476388888889,-1.525,20.08,13.1708865248227,0.410667963058947,1.20041818663464,400,0,0,0.290440972222222,101,0.194763888888889,0.838583333333333,2.48248122538293,2.71205461706783
2019,201,8.64195138888889,0,8.64195138888889,5.62813888888889,18.1381944444444,-0.699,20.79,12.5191549295775,0.180807460536269,1.13438388077203,400,0,0,0.185413194444444,101,0.00829166666666667,0.700083333333333,2.38219654266958,2.71314334792123
2019,202,10.9403541666667,0,10.9403541666667,8.43452777777778,22.5526388888889,-0.647,24.43,16.0406907894737,0.471905269879264,2.05769561239231,400,0,0,0.720399305555556,101,0.256736111111111,2.56794444444444,2.45699901531729,2.72996973741794
2019,203,12.5001840277778,0,12.5001840277778,10.8965138888889,20.1861111111111,6.069,22.88,15.3736603773585,0.45340937691083,1.26774870242992,400,0,0,0.201104166666667,101,0.0509027777777778,0.726777777777778,1.83792827133479,2.49144741794311
2019,204,12.3424722222222,0,12.3424722222222,9.99134722222222,22.2502777777778,2.243,24.01,16.2301676646707,0.451603849113624,2.06506286100667,400,0,0,0.459131944444444,101,0.163138888888889,1.55318055555556,2.49448726477024,2.77652481400438
2019,205,14.5813784722222,0,14.5813784722222,16.5223611111111,19.3865277777778,4.62,20.98,17.1340837696335,1.03588889021433,1.52906957977902,400,0,0,0.745430555555556,101,1.32656944444444,0.910375,2.34099032822757,2.78562078774617
2019,206,9.05987152777778,0,9.05987152777778,7.13936111111111,17.9211111111111,0.226,19.8,12.9953517241379,0.339546749099166,1.12561938586206,400,0,0,0.197635416666667,101,0.165208333333333,0.622569444444444,2.51473851203501,2.79067897155361
2019,207,9.42220486111111,0,9.42220486111111,7.21147222222222,16.0852777777778,2.125,17.88,12.0451337579618,0.18934853688792,0.718210388677139,400,0,0,0.00427777777777778,101,0.00186111111111111,0.01,1.92374258205689,1.90380518599562
2019,208,12.0576388888889,0,12.0576388888889,11.2429305555556,18.1605555555556,4.727,19.63,14.519496969697,0.384592968310574,1.00615850939147,400,0,0,0.0815902777777778,101,0.01,0.325930555555556,2.56402260393873,2.02575846827133
2019,209,10.0287465277778,0,10.0287465277778,7.72345833333333,18.1544444444444,2.18,19.84,13.307777027027,0.224633791620958,1.22966054727328,400,0,0,0.130329861111111,101,0.0440972222222222,0.474222222222222,2.53639161925602,2.84812371991247
2019,210,10.6404027777778,0,10.6404027777778,7.409625,17.6538888888889,0.358,19.87,13.3524900990099,0.277201498336404,1.02347805326011,400,0,0,0.0349756944444444,101,0.00659722222222222,0.0677222222222222,2.61298457330416,1.6753597155361
